application,load,type,compressor,iteration,time,repetition
YATSERVER,BINCSVH3,SLEEP,entropy,11,5.510494947433472,26
YATSERVER,BINCSVH3,SLEEP,entropy,11,4.795439958572388,27
YATSERVER,BINCSVH3,SLEEP,entropy,11,4.127532958984375,28
YATSERVER,BINCSVH3,SLEEP,entropy,11,4.105623722076416,29
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.382851362228393,0
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.37671160697937,1
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.399420022964477,2
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.370235443115234,3
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.3909049034118652,4
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.488557577133178,5
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.371206521987915,6
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.373041868209839,7
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.36636209487915,8
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.352206468582153,9
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.38667893409729,10
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.368461608886718,11
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.401911735534668,12
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.378380060195923,13
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.3709237575531,14
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.38119626045227,15
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.380194187164306,16
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.411854267120361,17
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.388348817825317,18
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.366616249084472,19
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.365016222000122,20
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.3878250122070312,21
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.352138757705688,22
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.37357759475708,23
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.488455772399902,24
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.382844686508178,25
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.398978233337402,26
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.391762733459472,27
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.3788387775421143,28
YATSERVER,BINCSVH3,SLEEP,ppmd,5,2.390454530715942,29
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.643864393234253,0
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.669800043106079,1
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.665602922439575,2
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.623838901519775,3
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.719753742218017,4
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.708422899246216,5
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.623652696609497,6
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.635276079177856,7
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.641191720962524,8
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.6100258827209473,9
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.612651824951172,10
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.588279008865356,11
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.599074602127075,12
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.59910249710083,13
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.605201482772827,14
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.685521364212036,15
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.6312685012817383,16
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.604695081710815,17
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.616578817367553,18
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.62601351737976,19
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.596756935119629,20
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.707801103591919,21
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.688616275787353,22
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.645014524459839,23
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.63986587524414,24
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.61508822441101,25
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.610222578048706,26
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.618016242980957,27
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.597946643829345,28
YATSERVER,BINCSVH3,SLEEP,zlib,14,2.624204635620117,29
YATSERVER,BINCSVH3,SWAP,heif,11,191.73526430130005,0
YATSERVER,BINCSVH3,SWAP,heif,11,187.39257144927979,1
YATSERVER,BINCSVH3,SWAP,heif,11,191.269104719162,2
YATSERVER,BINCSVH3,SWAP,heif,11,194.12839794158936,3
YATSERVER,BINCSVH3,SWAP,heif,11,194.70110940933228,4
YATSERVER,BINCSVH3,SWAP,heif,11,200.2656970024109,5
YATSERVER,BINCSVH3,SWAP,heif,11,189.47605443000793,6
YATSERVER,BINCSVH3,SWAP,heif,11,188.81729316711426,7
YATSERVER,BINCSVH3,SWAP,heif,11,189.2201600074768,8
YATSERVER,BINCSVH3,SWAP,heif,11,190.59891366958618,9
YATSERVER,BINCSVH3,SWAP,heif,11,192.57898330688477,10
YATSERVER,BINCSVH3,SWAP,heif,11,190.99038529396057,11
YATSERVER,BINCSVH3,SWAP,heif,11,186.15905117988586,12
YATSERVER,BINCSVH3,SWAP,heif,11,190.40012979507446,13
YATSERVER,BINCSVH3,SWAP,heif,11,190.22715830802917,14
YATSERVER,BINCSVH3,SWAP,heif,11,186.00367212295532,15
YATSERVER,BINCSVH3,SWAP,heif,11,189.974622964859,16
YATSERVER,BINCSVH3,SWAP,heif,11,189.95860886573792,17
YATSERVER,BINCSVH3,SWAP,heif,11,191.19838333129883,18
YATSERVER,BINCSVH3,SWAP,heif,11,196.8551504611969,19
YATSERVER,BINCSVH3,SWAP,heif,11,193.80248880386353,20
YATSERVER,BINCSVH3,SWAP,heif,11,197.43212246894836,21
YATSERVER,BINCSVH3,SWAP,heif,11,190.26575303077698,22
YATSERVER,BINCSVH3,SWAP,heif,11,192.74269795417786,23
YATSERVER,BINCSVH3,SWAP,heif,11,197.6429944038391,24
YATSERVER,BINCSVH3,SWAP,heif,11,192.33866095542908,25
YATSERVER,BINCSVH3,SWAP,heif,11,192.83955931663513,26
YATSERVER,BINCSVH3,SWAP,heif,11,189.37162923812866,27
YATSERVER,BINCSVH3,SWAP,heif,11,188.51171493530273,28
YATSERVER,BINCSVH3,SWAP,heif,11,194.96208262443542,29
YATSERVER,BINCSVH3,SWAP,entropy,-1,16.710941553115845,0
YATSERVER,BINCSVH3,SWAP,entropy,-1,15.567175149917603,1
YATSERVER,BINCSVH3,SWAP,entropy,-1,19.975138187408447,2
YATSERVER,BINCSVH3,SWAP,entropy,-1,15.421536684036255,3
YATSERVER,BINCSVH3,SWAP,entropy,-1,17.9770085811615,4
YATSERVER,BINCSVH3,SWAP,entropy,-1,20.159404277801514,5
YATSERVER,BINCSVH3,SWAP,entropy,-1,15.51279067993164,6
YATSERVER,BINCSVH3,SWAP,entropy,-1,17.317277908325195,7
YATSERVER,BINCSVH3,SWAP,entropy,-1,19.504633903503418,8
YATSERVER,BINCSVH3,SWAP,entropy,-1,15.575728178024292,9
YATSERVER,BINCSVH3,SWAP,entropy,-1,18.964447736740112,10
YATSERVER,BINCSVH3,SWAP,entropy,-1,20.119038820266724,11
YATSERVER,BINCSVH3,SWAP,entropy,-1,16.096235990524292,12
YATSERVER,BINCSVH3,SWAP,entropy,-1,15.471915483474731,13
YATSERVER,BINCSVH3,SWAP,entropy,-1,19.177574157714844,14
YATSERVER,BINCSVH3,SWAP,entropy,-1,16.17140817642212,15
YATSERVER,BINCSVH3,SWAP,entropy,-1,18.71505904197693,16
YATSERVER,BINCSVH3,SWAP,entropy,-1,19.300950288772583,17
YATSERVER,BINCSVH3,SWAP,entropy,-1,16.33406162261963,18
YATSERVER,BINCSVH3,SWAP,entropy,-1,17.516330242156982,19
YATSERVER,BINCSVH3,SWAP,entropy,-1,18.836268424987793,20
YATSERVER,BINCSVH3,SWAP,entropy,-1,16.373634099960327,21
YATSERVER,BINCSVH3,SWAP,entropy,-1,18.679749250411987,22
YATSERVER,BINCSVH3,SWAP,entropy,-1,19.893614292144775,23
YATSERVER,BINCSVH3,SWAP,entropy,-1,16.903977155685425,24
YATSERVER,BINCSVH3,SWAP,entropy,-1,18.738121032714844,25
YATSERVER,BINCSVH3,SWAP,entropy,-1,18.659814596176147,26
YATSERVER,BINCSVH3,SWAP,entropy,-1,16.46161723136902,27
YATSERVER,BINCSVH3,SWAP,entropy,-1,19.88842463493347,28
YATSERVER,BINCSVH3,SWAP,entropy,-1,17.140501022338867,29
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.709981679916382,0
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.7592613697052,1
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.6933441162109375,2
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.696562767028809,3
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.744545936584473,4
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.71667742729187,5
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.714754581451416,6
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.723191022872925,7
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.771583080291748,8
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.694663047790527,9
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.69487452507019,10
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.719130754470825,11
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.767760515213013,12
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.732129096984863,13
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.707014799118042,14
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.808094024658203,15
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.8224382400512695,16
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.893899202346802,17
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.703651189804077,18
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.738171100616455,19
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.8153464794158936,20
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.713517427444458,21
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.7266013622283936,22
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.779826641082764,23
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.696997165679932,24
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.8156750202178955,25
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.7470383644104,26
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.737288951873779,27
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.699725389480591,28
YATSERVER,BINCSVH3,SWAP,ppmd,10,4.728422164916992,29
YATSERVER,BINCSVH3,SWAP,zlib,13,2.423589944839477,0
YATSERVER,BINCSVH3,SWAP,zlib,13,2.404505252838134,1
YATSERVER,BINCSVH3,SWAP,zlib,13,2.394720554351806,2
YATSERVER,BINCSVH3,SWAP,zlib,13,2.369646549224853,3
YATSERVER,BINCSVH3,SWAP,zlib,13,2.417065382003784,4
YATSERVER,BINCSVH3,SWAP,zlib,13,2.411102771759033,5
YATSERVER,BINCSVH3,SWAP,zlib,13,2.371243000030517,6
YATSERVER,BINCSVH3,SWAP,zlib,13,2.408155441284179,7
YATSERVER,BINCSVH3,SWAP,zlib,13,2.414711713790893,8
YATSERVER,BINCSVH3,SWAP,zlib,13,2.383541345596313,9
YATSERVER,BINCSVH3,SWAP,zlib,13,2.402693748474121,10
YATSERVER,BINCSVH3,SWAP,zlib,13,2.416872024536133,11
YATSERVER,BINCSVH3,SWAP,zlib,13,2.452262639999389,12
YATSERVER,BINCSVH3,SWAP,zlib,13,2.413049936294555,13
YATSERVER,BINCSVH3,SWAP,zlib,13,2.427343130111694,14
YATSERVER,BINCSVH3,SWAP,zlib,13,2.471078395843506,15
YATSERVER,BINCSVH3,SWAP,zlib,13,2.485267400741577,16
YATSERVER,BINCSVH3,SWAP,zlib,13,2.421648740768432,17
YATSERVER,BINCSVH3,SWAP,zlib,13,2.406198501586914,18
YATSERVER,BINCSVH3,SWAP,zlib,13,2.404113292694092,19
YATSERVER,BINCSVH3,SWAP,zlib,13,2.39288067817688,20
YATSERVER,BINCSVH3,SWAP,zlib,13,2.438893556594848,21
YATSERVER,BINCSVH3,SWAP,zlib,13,2.395974397659301,22
YATSERVER,BINCSVH3,SWAP,zlib,13,2.438716888427734,23
YATSERVER,BINCSVH3,SWAP,zlib,13,2.415321588516235,24
YATSERVER,BINCSVH3,SWAP,zlib,13,2.405353546142578,25
YATSERVER,BINCSVH3,SWAP,zlib,13,2.406898021697998,26
YATSERVER,BINCSVH3,SWAP,zlib,13,2.413451910018921,27
YATSERVER,BINCSVH3,SWAP,zlib,13,2.377261638641357,28
YATSERVER,BINCSVH3,SWAP,zlib,13,2.396902084350586,29
YATSERVER,BINCSVH3,UNLOCK,heif,5,89.19995737075806,0
YATSERVER,BINCSVH3,UNLOCK,heif,5,114.37864208221436,1
YATSERVER,BINCSVH3,UNLOCK,heif,5,115.73276686668396,2
YATSERVER,BINCSVH3,UNLOCK,heif,5,130.00372982025146,3
YATSERVER,BINCSVH3,UNLOCK,heif,5,129.39467573165894,4
YATSERVER,BINCSVH3,UNLOCK,heif,5,119.60401439666748,5
YATSERVER,BINCSVH3,UNLOCK,heif,5,103.77466177940369,6
YATSERVER,BINCSVH3,UNLOCK,heif,5,106.66412591934204,7
YATSERVER,BINCSVH3,UNLOCK,heif,5,113.45702075958252,8
YATSERVER,BINCSVH3,UNLOCK,heif,5,101.0231499671936,9
YATSERVER,BINCSVH3,UNLOCK,heif,5,115.20075821876526,10
YATSERVER,BINCSVH3,UNLOCK,heif,5,115.26956248283386,11
YATSERVER,BINCSVH3,UNLOCK,heif,5,110.25170135498047,12
YATSERVER,BINCSVH3,UNLOCK,heif,5,102.71057915687561,13
YATSERVER,BINCSVH3,UNLOCK,heif,5,105.41530632972717,14
YATSERVER,BINCSVH3,UNLOCK,heif,5,104.55774903297424,15
YATSERVER,BINCSVH3,UNLOCK,heif,5,100.88212823867798,16
YATSERVER,BINCSVH3,UNLOCK,heif,5,99.48766303062439,17
YATSERVER,BINCSVH3,UNLOCK,heif,5,104.72408723831177,18
YATSERVER,BINCSVH3,UNLOCK,heif,5,101.20601487159729,19
YATSERVER,BINCSVH3,UNLOCK,heif,5,101.62995934486389,20
YATSERVER,BINCSVH3,UNLOCK,heif,5,100.2952151298523,21
YATSERVER,BINCSVH3,UNLOCK,heif,5,98.64051246643066,22
YATSERVER,BINCSVH3,UNLOCK,heif,5,97.59048652648926,23
YATSERVER,BINCSVH3,UNLOCK,heif,5,112.35940361022949,24
YATSERVER,BINCSVH3,UNLOCK,heif,5,102.47251510620117,25
YATSERVER,BINCSVH3,UNLOCK,heif,5,110.39010334014893,26
YATSERVER,BINCSVH3,UNLOCK,heif,5,103.45654463768005,27
YATSERVER,BINCSVH3,UNLOCK,heif,5,102.89454960823059,28
YATSERVER,BINCSVH3,UNLOCK,heif,5,101.85853695869446,29
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.8629868030548091,0
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.922007083892822,1
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.931678056716919,2
YATSERVER,BINCSVH3,UNLOCK,entropy,5,3.695302248001098,3
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.8573496341705322,4
YATSERVER,BINCSVH3,UNLOCK,entropy,5,2.093131065368652,5
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.8807480335235591,6
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.896203517913818,7
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.859689235687255,8
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.8684275150299072,9
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.990685939788818,10
YATSERVER,BINCSVH3,UNLOCK,entropy,5,2.171684980392456,11
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.914992332458496,12
YATSERVER,BINCSVH3,UNLOCK,entropy,5,5.100579738616943,13
YATSERVER,BINCSVH3,UNLOCK,entropy,5,2.308483362197876,14
YATSERVER,BINCSVH3,UNLOCK,entropy,5,2.251469373703003,15
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.974744081497192,16
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.959674596786499,17
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.878808498382568,18
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.9194738864898682,19
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.9120538234710691,20
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.8759515285491941,21
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.959149360656738,22
YATSERVER,BINCSVH3,UNLOCK,entropy,5,3.333125352859497,23
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.8882722854614251,24
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.9152219295501711,25
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.888254165649414,26
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.87954568862915,27
YATSERVER,BINCSVH3,UNLOCK,entropy,5,2.465855360031128,28
YATSERVER,BINCSVH3,UNLOCK,entropy,5,1.9200711250305171,29
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.224815130233764,0
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.222132205963134,1
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.237366437911987,2
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.228524684906005,3
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.252943754196167,4
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.231388330459594,5
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.234789609909057,6
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.221419095993042,7
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.215580940246582,8
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.232698678970337,9
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.223784923553466,10
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.220785856246948,11
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.2355706691741941,12
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.224194049835205,13
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.243229627609253,14
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.235252857208252,15
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.221848726272583,16
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.336453914642334,17
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.3606722354888912,18
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.248861312866211,19
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.2428944110870361,20
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.2607612609863281,21
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.238423585891723,22
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.22877812385559,23
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.237060546875,24
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.231981039047241,25
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.231044054031372,26
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.233811140060424,27
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.223018407821655,28
YATSERVER,BINCSVH3,UNLOCK,ppmd,2,1.241026639938354,29
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.666178703308105,0
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.6338090896606441,1
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.646272897720336,2
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.6525049209594721,3
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.650822162628173,4
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.655122995376586,5
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.642045259475708,6
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.6411724090576171,7
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.660793542861938,8
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.651180505752563,9
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.645950555801391,10
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.659260034561157,11
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.650953531265258,12
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.64600658416748,13
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.6479003429412841,14
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.6553544998168941,15
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.637436628341674,16
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.6621041297912591,17
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.639683246612548,18
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.63588809967041,19
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.641780614852905,20
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.6353797912597651,21
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.64563512802124,22
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.6607093811035151,23
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.6545526981353761,24
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.661024570465087,25
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.6525084972381591,26
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.6486346721649171,27
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.6750500202178951,28
YATSERVER,BINCSVH3,UNLOCK,zlib,3,0.652550935745239,29
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.93613076210022,0
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,31.30743646621704,1
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,27.103820323944092,2
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,31.11776089668274,3
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.187888860702515,4
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.183096647262573,5
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.994069576263428,6
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.097907066345215,7
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,31.26048517227173,8
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.580848693847656,9
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,31.300740242004395,10
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.303921461105347,11
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,31.226223945617676,12
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.650171756744385,13
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,31.12868022918701,14
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,31.17395520210266,15
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,27.789092779159546,16
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,31.419897079467773,17
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.389961004257202,18
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,31.5083327293396,19
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.16183066368103,20
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,31.35652780532837,21
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.467249155044556,22
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.94702982902527,23
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.1505229473114,24
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.94772505760193,25
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.399406909942627,26
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,31.901625633239746,27
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,31.74174451828003,28
YATSERVER,BINCSVL1,ALTCONTROL,heif,1,30.950098991394043,29
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,1.153295993804931,0
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,2.660936832427978,1
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.9655954837799071,2
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.9645164012908931,3
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.9909701347351071,4
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.9685525894165031,5
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.9829523563385011,6
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.9442818164825441,7
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.9585156440734861,8
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,1.052968025207519,9
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,1.000916242599487,10
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.9889900684356691,11
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.9435465335845941,12
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.9578273296356201,13
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,1.05429458618164,14
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.944833993911743,15
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.977571249008178,16
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.95442771911621,17
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.9375360012054441,18
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.9672555923461911,19
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.941035985946655,20
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,2.355879783630371,21
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.9838976860046381,22
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.9576580524444581,23
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,1.008900165557861,24
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,1.1666450500488281,25
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,1.183565378189087,26
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,1.161491155624389,27
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,1.120594978332519,28
YATSERVER,BINCSVL1,ALTCONTROL,entropy,2,0.952893495559692,29
YATSERVER,BINCSVL1,ALTCONTROL,ppmd,-1,22.970406532287598,0
YATSERVER,BINCSVL1,ALTCONTROL,ppmd,-1,18.757128477096558,1
YATSERVER,BINCSVL1,ALTCONTROL,ppmd,-1,21.702994346618652,2
YATSERVER,BINCSVL1,ALTCONTROL,ppmd,-1,20.070221662521362,3
YATSERVER,BINCSVL1,ALTCONTROL,ppmd,-1,23.87346863746643,4
YATSERVER,BINCSVL1,ALTCONTROL,ppmd,-1,22.351770401000977,5
